,Block,Blocktrial,Horizon,Item,Sample,TreeA,TreeB,TreeC,TreeD,Size,RT,PressedKey,UnusedTree,TreeColGroup,TreeLeft,TreeMiddle,TreeRight,BlockDuration,InfoRequestNo
2498,4.0,345.0,11.0,56.0,7.0,,,1.0,,10.0,273.0,1.0,1.0,3.0,3.0,4.0,2.0,696.0,0.0
2499,4.0,345.0,11.0,56.0,8.0,,,1.0,,10.0,158.0,1.0,1.0,3.0,3.0,4.0,2.0,696.0,0.0
2500,4.0,346.0,6.0,8.0,1.0,1.0,,,,5.0,,,2.0,6.0,1.0,4.0,3.0,696.0,0.0
2501,4.0,346.0,6.0,8.0,2.0,1.0,,,,4.0,,,2.0,6.0,1.0,4.0,3.0,696.0,0.0
2502,4.0,346.0,6.0,8.0,3.0,,,,1.0,3.0,,,2.0,6.0,1.0,4.0,3.0,696.0,0.0
2503,4.0,346.0,6.0,8.0,4.0,1.0,,,,4.0,,,2.0,6.0,1.0,4.0,3.0,696.0,0.0
2504,4.0,346.0,6.0,8.0,5.0,,,1.0,,5.0,2726.0,3.0,2.0,6.0,1.0,4.0,3.0,696.0,0.0
2505,4.0,347.0,11.0,76.0,1.0,,1.0,,,3.0,,,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2506,4.0,347.0,11.0,76.0,2.0,,,,1.0,2.0,,,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2507,4.0,347.0,11.0,76.0,3.0,,,1.0,,3.0,4058.0,2.0,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2508,4.0,347.0,11.0,76.0,4.0,,,1.0,,3.0,1265.0,2.0,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2509,4.0,347.0,11.0,76.0,5.0,,,1.0,,3.0,183.0,2.0,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2510,4.0,347.0,11.0,76.0,6.0,,,1.0,,3.0,160.0,2.0,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2511,4.0,347.0,11.0,76.0,7.0,,,1.0,,3.0,151.0,2.0,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2512,4.0,347.0,11.0,76.0,8.0,,,1.0,,3.0,161.0,2.0,1.0,4.0,4.0,3.0,2.0,696.0,0.0
2513,4.0,348.0,6.0,99.0,1.0,,1.0,,,4.0,,,3.0,4.0,2.0,4.0,1.0,696.0,0.0
2514,4.0,348.0,6.0,99.0,2.0,1.0,,,,6.0,,,3.0,4.0,2.0,4.0,1.0,696.0,0.0
2515,4.0,348.0,6.0,99.0,3.0,1.0,,,,4.0,,,3.0,4.0,2.0,4.0,1.0,696.0,0.0
2516,4.0,348.0,6.0,99.0,4.0,1.0,,,,5.0,,,3.0,4.0,2.0,4.0,1.0,696.0,0.0
2517,4.0,348.0,6.0,99.0,5.0,,,,1.0,2.0,,,3.0,4.0,2.0,4.0,1.0,696.0,0.0
2518,4.0,348.0,6.0,99.0,6.0,1.0,,,,5.0,4927.0,3.0,3.0,4.0,2.0,4.0,1.0,696.0,0.0
2519,4.0,349.0,11.0,13.0,1.0,,1.0,,,10.0,,,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2520,4.0,349.0,11.0,13.0,2.0,,,,1.0,5.0,,,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2521,4.0,349.0,11.0,13.0,3.0,,1.0,,,9.0,7346.0,3.0,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2522,4.0,349.0,11.0,13.0,4.0,,1.0,,,10.0,175.0,3.0,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2523,4.0,349.0,11.0,13.0,5.0,,1.0,,,10.0,153.0,3.0,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2524,4.0,349.0,11.0,13.0,6.0,,1.0,,,9.0,136.0,3.0,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2525,4.0,349.0,11.0,13.0,7.0,,1.0,,,10.0,145.0,3.0,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2526,4.0,349.0,11.0,13.0,8.0,,1.0,,,10.0,199.0,3.0,1.0,7.0,4.0,3.0,2.0,696.0,0.0
2527,4.0,350.0,11.0,73.0,1.0,1.0,,,,4.0,,,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2528,4.0,350.0,11.0,73.0,2.0,,,,1.0,2.0,,,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2529,4.0,350.0,11.0,73.0,3.0,1.0,,,,4.0,,,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2530,4.0,350.0,11.0,73.0,4.0,1.0,,,,3.0,,,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2531,4.0,350.0,11.0,73.0,5.0,,,1.0,,5.0,3874.0,2.0,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2532,4.0,350.0,11.0,73.0,6.0,,,1.0,,6.0,760.0,2.0,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2533,4.0,350.0,11.0,73.0,7.0,,,1.0,,5.0,176.0,2.0,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2534,4.0,350.0,11.0,73.0,8.0,,,1.0,,5.0,160.0,2.0,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2535,4.0,350.0,11.0,73.0,9.0,,,1.0,,4.0,152.0,2.0,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2536,4.0,350.0,11.0,73.0,10.0,,,1.0,,5.0,168.0,2.0,2.0,2.0,1.0,3.0,4.0,696.0,0.0
2537,4.0,351.0,11.0,25.0,1.0,1.0,,,,6.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2538,4.0,351.0,11.0,25.0,2.0,1.0,,,,6.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2539,4.0,351.0,11.0,25.0,3.0,1.0,,,,7.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2540,4.0,351.0,11.0,25.0,4.0,,1.0,,,8.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2541,4.0,351.0,11.0,25.0,5.0,,,1.0,,8.0,24996.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2542,4.0,351.0,11.0,25.0,6.0,,,1.0,,8.0,642.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2543,4.0,351.0,11.0,25.0,7.0,,,1.0,,8.0,159.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2544,4.0,351.0,11.0,25.0,8.0,,,1.0,,7.0,152.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2545,4.0,351.0,11.0,25.0,9.0,,,1.0,,7.0,152.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2546,4.0,351.0,11.0,25.0,10.0,,,1.0,,9.0,183.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2547,4.0,352.0,11.0,23.0,1.0,1.0,,,,5.0,,,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2548,4.0,352.0,11.0,23.0,2.0,,,,1.0,4.0,,,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2549,4.0,352.0,11.0,23.0,3.0,1.0,,,,6.0,,,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2550,4.0,352.0,11.0,23.0,4.0,1.0,,,,7.0,,,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2551,4.0,352.0,11.0,23.0,5.0,,,1.0,,6.0,22173.0,3.0,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2552,4.0,352.0,11.0,23.0,6.0,1.0,,,,5.0,1728.0,2.0,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2553,4.0,352.0,11.0,23.0,7.0,1.0,,,,6.0,176.0,2.0,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2554,4.0,352.0,11.0,23.0,8.0,1.0,,,,6.0,136.0,2.0,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2555,4.0,352.0,11.0,23.0,9.0,1.0,,,,6.0,144.0,2.0,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2556,4.0,352.0,11.0,23.0,10.0,1.0,,,,7.0,151.0,2.0,2.0,3.0,4.0,1.0,3.0,696.0,0.0
2557,4.0,353.0,6.0,94.0,1.0,,,,1.0,2.0,,,1.0,6.0,4.0,2.0,3.0,696.0,0.0
2558,4.0,353.0,6.0,94.0,2.0,,1.0,,,3.0,,,1.0,6.0,4.0,2.0,3.0,696.0,0.0
2559,4.0,353.0,6.0,94.0,3.0,,,1.0,,3.0,2734.0,3.0,1.0,6.0,4.0,2.0,3.0,696.0,0.0
2560,4.0,354.0,6.0,26.0,1.0,,1.0,,,3.0,,,3.0,4.0,1.0,4.0,2.0,696.0,0.0
2561,4.0,354.0,6.0,26.0,2.0,1.0,,,,5.0,,,3.0,4.0,1.0,4.0,2.0,696.0,0.0
2562,4.0,354.0,6.0,26.0,3.0,1.0,,,,5.0,,,3.0,4.0,1.0,4.0,2.0,696.0,0.0
2563,4.0,354.0,6.0,26.0,4.0,,,,1.0,2.0,,,3.0,4.0,1.0,4.0,2.0,696.0,0.0
2564,4.0,354.0,6.0,26.0,5.0,1.0,,,,5.0,,,3.0,4.0,1.0,4.0,2.0,696.0,0.0
2565,4.0,354.0,6.0,26.0,6.0,1.0,,,,4.0,2657.0,1.0,3.0,4.0,1.0,4.0,2.0,696.0,0.0
2566,4.0,355.0,6.0,53.0,1.0,,,,1.0,2.0,,,1.0,6.0,3.0,2.0,4.0,696.0,0.0
2567,4.0,355.0,6.0,53.0,2.0,,1.0,,,10.0,,,1.0,6.0,3.0,2.0,4.0,696.0,0.0
2568,4.0,355.0,6.0,53.0,3.0,,1.0,,,9.0,2141.0,2.0,1.0,6.0,3.0,2.0,4.0,696.0,0.0
2569,4.0,356.0,6.0,59.0,1.0,,,,1.0,8.0,,,1.0,7.0,4.0,2.0,3.0,696.0,0.0
2570,4.0,356.0,6.0,59.0,2.0,,1.0,,,10.0,,,1.0,7.0,4.0,2.0,3.0,696.0,0.0
2571,4.0,356.0,6.0,59.0,3.0,,1.0,,,10.0,2493.0,2.0,1.0,7.0,4.0,2.0,3.0,696.0,0.0
2572,4.0,357.0,11.0,32.0,1.0,1.0,,,,8.0,,,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2573,4.0,357.0,11.0,32.0,2.0,,1.0,,,7.0,,,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2574,4.0,357.0,11.0,32.0,3.0,1.0,,,,6.0,,,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2575,4.0,357.0,11.0,32.0,4.0,1.0,,,,6.0,,,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2576,4.0,357.0,11.0,32.0,5.0,,,,1.0,5.0,,,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2577,4.0,357.0,11.0,32.0,6.0,1.0,,,,9.0,6612.0,2.0,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2578,4.0,357.0,11.0,32.0,7.0,1.0,,,,7.0,176.0,2.0,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2579,4.0,357.0,11.0,32.0,8.0,1.0,,,,7.0,153.0,2.0,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2580,4.0,357.0,11.0,32.0,9.0,1.0,,,,7.0,175.0,2.0,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2581,4.0,357.0,11.0,32.0,10.0,1.0,,,,6.0,136.0,2.0,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2582,4.0,357.0,11.0,32.0,11.0,1.0,,,,6.0,136.0,2.0,3.0,1.0,4.0,1.0,2.0,696.0,0.0
2583,4.0,358.0,11.0,61.0,1.0,,1.0,,,6.0,,,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2584,4.0,358.0,11.0,61.0,2.0,,,,1.0,3.0,,,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2585,4.0,358.0,11.0,61.0,3.0,1.0,,,,5.0,,,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2586,4.0,358.0,11.0,61.0,4.0,1.0,,,,4.0,,,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2587,4.0,358.0,11.0,61.0,5.0,1.0,,,,4.0,,,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2588,4.0,358.0,11.0,61.0,6.0,,1.0,,,6.0,2794.0,1.0,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2589,4.0,358.0,11.0,61.0,7.0,,1.0,,,5.0,136.0,1.0,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2590,4.0,358.0,11.0,61.0,8.0,,1.0,,,7.0,128.0,1.0,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2591,4.0,358.0,11.0,61.0,9.0,,1.0,,,5.0,128.0,1.0,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2592,4.0,358.0,11.0,61.0,10.0,,1.0,,,6.0,120.0,1.0,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2593,4.0,358.0,11.0,61.0,11.0,,1.0,,,5.0,120.0,1.0,3.0,2.0,2.0,4.0,1.0,696.0,0.0
2594,4.0,359.0,11.0,18.0,1.0,1.0,,,,6.0,,,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2595,4.0,359.0,11.0,18.0,2.0,1.0,,,,4.0,,,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2596,4.0,359.0,11.0,18.0,3.0,1.0,,,,3.0,,,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2597,4.0,359.0,11.0,18.0,4.0,,1.0,,,4.0,,,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2598,4.0,359.0,11.0,18.0,5.0,,,1.0,,5.0,2982.0,1.0,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2599,4.0,359.0,11.0,18.0,6.0,,,1.0,,7.0,1369.0,1.0,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2600,4.0,359.0,11.0,18.0,7.0,,,1.0,,6.0,151.0,1.0,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2601,4.0,359.0,11.0,18.0,8.0,,,1.0,,6.0,136.0,1.0,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2602,4.0,359.0,11.0,18.0,9.0,,,1.0,,6.0,120.0,1.0,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2603,4.0,359.0,11.0,18.0,10.0,,,1.0,,6.0,112.0,1.0,4.0,5.0,3.0,1.0,2.0,696.0,0.0
2604,4.0,360.0,6.0,16.0,1.0,,,,1.0,3.0,,,1.0,2.0,2.0,4.0,3.0,696.0,0.0
2605,4.0,360.0,6.0,16.0,2.0,,1.0,,,8.0,,,1.0,2.0,2.0,4.0,3.0,696.0,0.0
2606,4.0,360.0,6.0,16.0,3.0,,1.0,,,8.0,2645.0,1.0,1.0,2.0,2.0,4.0,3.0,696.0,0.0
2607,4.0,361.0,6.0,91.0,1.0,1.0,,,,4.0,,,4.0,7.0,3.0,2.0,1.0,696.0,0.0
2608,4.0,361.0,6.0,91.0,2.0,1.0,,,,6.0,,,4.0,7.0,3.0,2.0,1.0,696.0,0.0
2609,4.0,361.0,6.0,91.0,3.0,,1.0,,,4.0,,,4.0,7.0,3.0,2.0,1.0,696.0,0.0
2610,4.0,361.0,6.0,91.0,4.0,1.0,,,,7.0,,,4.0,7.0,3.0,2.0,1.0,696.0,0.0
2611,4.0,361.0,6.0,91.0,5.0,1.0,,,,4.0,2578.0,3.0,4.0,7.0,3.0,2.0,1.0,696.0,0.0
2612,4.0,362.0,11.0,26.0,1.0,,1.0,,,3.0,,,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2613,4.0,362.0,11.0,26.0,2.0,1.0,,,,5.0,,,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2614,4.0,362.0,11.0,26.0,3.0,1.0,,,,5.0,,,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2615,4.0,362.0,11.0,26.0,4.0,,,,1.0,2.0,,,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2616,4.0,362.0,11.0,26.0,5.0,1.0,,,,5.0,,,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2617,4.0,362.0,11.0,26.0,6.0,1.0,,,,4.0,3962.0,1.0,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2618,4.0,362.0,11.0,26.0,7.0,1.0,,,,5.0,176.0,1.0,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2619,4.0,362.0,11.0,26.0,8.0,1.0,,,,4.0,152.0,1.0,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2620,4.0,362.0,11.0,26.0,9.0,1.0,,,,5.0,144.0,1.0,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2621,4.0,362.0,11.0,26.0,10.0,1.0,,,,5.0,176.0,1.0,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2622,4.0,362.0,11.0,26.0,11.0,1.0,,,,5.0,120.0,1.0,3.0,8.0,1.0,4.0,2.0,696.0,0.0
2623,4.0,363.0,6.0,71.0,1.0,,,,1.0,4.0,,,2.0,7.0,3.0,1.0,4.0,696.0,0.0
2624,4.0,363.0,6.0,71.0,2.0,1.0,,,,7.0,,,2.0,7.0,3.0,1.0,4.0,696.0,0.0
2625,4.0,363.0,6.0,71.0,3.0,1.0,,,,6.0,,,2.0,7.0,3.0,1.0,4.0,696.0,0.0
2626,4.0,363.0,6.0,71.0,4.0,1.0,,,,9.0,,,2.0,7.0,3.0,1.0,4.0,696.0,0.0
2627,4.0,363.0,6.0,71.0,5.0,1.0,,,,9.0,10205.0,2.0,2.0,7.0,3.0,1.0,4.0,696.0,0.0
2628,4.0,364.0,11.0,42.0,1.0,1.0,,,,4.0,,,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2629,4.0,364.0,11.0,42.0,2.0,1.0,,,,7.0,,,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2630,4.0,364.0,11.0,42.0,3.0,,,,1.0,3.0,,,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2631,4.0,364.0,11.0,42.0,4.0,1.0,,,,6.0,,,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2632,4.0,364.0,11.0,42.0,5.0,,,1.0,,4.0,3715.0,1.0,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2633,4.0,364.0,11.0,42.0,6.0,1.0,,,,7.0,1944.0,3.0,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2634,4.0,364.0,11.0,42.0,7.0,1.0,,,,6.0,176.0,3.0,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2635,4.0,364.0,11.0,42.0,8.0,1.0,,,,7.0,144.0,3.0,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2636,4.0,364.0,11.0,42.0,9.0,1.0,,,,5.0,128.0,3.0,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2637,4.0,364.0,11.0,42.0,10.0,1.0,,,,6.0,120.0,3.0,2.0,6.0,3.0,4.0,1.0,696.0,0.0
2638,4.0,365.0,11.0,9.0,1.0,,1.0,,,7.0,,,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2639,4.0,365.0,11.0,9.0,2.0,,,,1.0,3.0,,,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2640,4.0,365.0,11.0,9.0,3.0,,1.0,,,8.0,15087.0,1.0,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2641,4.0,365.0,11.0,9.0,4.0,,1.0,,,8.0,169.0,1.0,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2642,4.0,365.0,11.0,9.0,5.0,,1.0,,,8.0,127.0,1.0,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2643,4.0,365.0,11.0,9.0,6.0,,1.0,,,7.0,129.0,1.0,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2644,4.0,365.0,11.0,9.0,7.0,,1.0,,,6.0,120.0,1.0,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2645,4.0,365.0,11.0,9.0,8.0,,1.0,,,7.0,103.0,1.0,1.0,3.0,2.0,4.0,3.0,696.0,0.0
2646,4.0,366.0,11.0,3.0,1.0,1.0,,,,4.0,,,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2647,4.0,366.0,11.0,3.0,2.0,,,,1.0,2.0,,,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2648,4.0,366.0,11.0,3.0,3.0,,1.0,,,5.0,,,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2649,4.0,366.0,11.0,3.0,4.0,1.0,,,,3.0,,,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2650,4.0,366.0,11.0,3.0,5.0,1.0,,,,5.0,,,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2651,4.0,366.0,11.0,3.0,6.0,,1.0,,,6.0,5965.0,3.0,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2652,4.0,366.0,11.0,3.0,7.0,,1.0,,,5.0,161.0,3.0,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2653,4.0,366.0,11.0,3.0,8.0,,1.0,,,6.0,128.0,3.0,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2654,4.0,366.0,11.0,3.0,9.0,,1.0,,,5.0,111.0,3.0,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2655,4.0,366.0,11.0,3.0,10.0,,1.0,,,5.0,89.0,3.0,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2656,4.0,366.0,11.0,3.0,11.0,,1.0,,,5.0,136.0,3.0,3.0,5.0,4.0,1.0,2.0,696.0,0.0
2657,4.0,367.0,6.0,38.0,1.0,1.0,,,,7.0,,,2.0,8.0,4.0,3.0,1.0,696.0,0.0
2658,4.0,367.0,6.0,38.0,2.0,,,,1.0,5.0,,,2.0,8.0,4.0,3.0,1.0,696.0,0.0
2659,4.0,367.0,6.0,38.0,3.0,1.0,,,,7.0,,,2.0,8.0,4.0,3.0,1.0,696.0,0.0
2660,4.0,367.0,6.0,38.0,4.0,1.0,,,,7.0,,,2.0,8.0,4.0,3.0,1.0,696.0,0.0
2661,4.0,367.0,6.0,38.0,5.0,1.0,,,,7.0,2860.0,3.0,2.0,8.0,4.0,3.0,1.0,696.0,0.0
2662,4.0,368.0,6.0,1.0,1.0,1.0,,,,10.0,,,3.0,6.0,1.0,2.0,4.0,696.0,0.0
2663,4.0,368.0,6.0,1.0,2.0,1.0,,,,10.0,,,3.0,6.0,1.0,2.0,4.0,696.0,0.0
2664,4.0,368.0,6.0,1.0,3.0,1.0,,,,10.0,,,3.0,6.0,1.0,2.0,4.0,696.0,0.0
2665,4.0,368.0,6.0,1.0,4.0,,,,1.0,7.0,,,3.0,6.0,1.0,2.0,4.0,696.0,0.0
2666,4.0,368.0,6.0,1.0,5.0,,1.0,,,10.0,,,3.0,6.0,1.0,2.0,4.0,696.0,0.0
2667,4.0,368.0,6.0,1.0,6.0,1.0,,,,9.0,5333.0,1.0,3.0,6.0,1.0,2.0,4.0,696.0,0.0
2668,4.0,369.0,6.0,78.0,1.0,1.0,,,,6.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2669,4.0,369.0,6.0,78.0,2.0,1.0,,,,5.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2670,4.0,369.0,6.0,78.0,3.0,1.0,,,,6.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2671,4.0,369.0,6.0,78.0,4.0,,1.0,,,5.0,,,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2672,4.0,369.0,6.0,78.0,5.0,,,1.0,,8.0,2591.0,3.0,4.0,5.0,1.0,2.0,3.0,696.0,0.0
2673,4.0,370.0,11.0,93.0,1.0,,,,1.0,2.0,,,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2674,4.0,370.0,11.0,93.0,2.0,,1.0,,,3.0,,,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2675,4.0,370.0,11.0,93.0,3.0,,,1.0,,9.0,3075.0,2.0,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2676,4.0,370.0,11.0,93.0,4.0,,,1.0,,9.0,609.0,2.0,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2677,4.0,370.0,11.0,93.0,5.0,,,1.0,,8.0,136.0,2.0,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2678,4.0,370.0,11.0,93.0,6.0,,,1.0,,8.0,152.0,2.0,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2679,4.0,370.0,11.0,93.0,7.0,,,1.0,,8.0,287.0,2.0,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2680,4.0,370.0,11.0,93.0,8.0,,,1.0,,7.0,145.0,2.0,1.0,6.0,4.0,3.0,2.0,696.0,0.0
2681,4.0,371.0,6.0,54.0,1.0,1.0,,,,6.0,,,4.0,4.0,2.0,3.0,1.0,696.0,0.0
2682,4.0,371.0,6.0,54.0,2.0,1.0,,,,5.0,,,4.0,4.0,2.0,3.0,1.0,696.0,0.0
2683,4.0,371.0,6.0,54.0,3.0,,1.0,,,8.0,,,4.0,4.0,2.0,3.0,1.0,696.0,0.0
2684,4.0,371.0,6.0,54.0,4.0,1.0,,,,6.0,,,4.0,4.0,2.0,3.0,1.0,696.0,0.0
2685,4.0,371.0,6.0,54.0,5.0,,1.0,,,8.0,2587.0,1.0,4.0,4.0,2.0,3.0,1.0,696.0,0.0
2686,4.0,372.0,11.0,62.0,1.0,1.0,,,,5.0,,,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2687,4.0,372.0,11.0,62.0,2.0,1.0,,,,5.0,,,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2688,4.0,372.0,11.0,62.0,3.0,,1.0,,,9.0,,,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2689,4.0,372.0,11.0,62.0,4.0,,,,1.0,4.0,,,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2690,4.0,372.0,11.0,62.0,5.0,1.0,,,,6.0,,,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2691,4.0,372.0,11.0,62.0,6.0,,1.0,,,8.0,2196.0,1.0,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2692,4.0,372.0,11.0,62.0,7.0,,1.0,,,7.0,153.0,1.0,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2693,4.0,372.0,11.0,62.0,8.0,,1.0,,,8.0,224.0,1.0,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2694,4.0,372.0,11.0,62.0,9.0,,1.0,,,7.0,111.0,1.0,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2695,4.0,372.0,11.0,62.0,10.0,,1.0,,,6.0,136.0,1.0,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2696,4.0,372.0,11.0,62.0,11.0,,1.0,,,8.0,137.0,1.0,3.0,8.0,2.0,4.0,1.0,696.0,0.0
2697,4.0,373.0,11.0,37.0,1.0,1.0,,,,6.0,,,2.0,5.0,4.0,1.0,3.0,696.0,0.0
2698,4.0,373.0,11.0,37.0,2.0,,,,1.0,3.0,,,2.0,5.0,4.0,1.0,3.0,696.0,0.0
2699,4.0,373.0,11.0,37.0,3.0,1.0,,,,5.0,,,2.0,5.0,4.0,1.0,3.0,696.0,0.0
2700,4.0,373.0,11.0,37.0,4.0,1.0,,,,6.0,,,2.0,5.0,4.0,1.0,3.0,696.0,0.0
2701,4.0,373.0,11.0,37.0,5.0,,,1.0,,6.0,2882.0,3.0,2.0,5.0,4.0,1.0,3.0,696.0,0.0
2702,4.0,373.0,11.0,37.0,6.0,,,1.0,,5.0,1104.0,3.0,2.0,5.0,4.0,1.0,3.0,696.0,0.0
2703,4.0,373.0,11.0,37.0,7.0,,,1.0,,6.0,151.0,3.0,2.0,5.0,4.0,1.0,3.0,696.0,0.0
