,Thompson,Thompson_epsilon,Thompson_eta,Thompson_epsilon_eta,UCB_beta,UCB_beta_epsilon,UCB_beta_eta,UCB_beta_epsilon_eta,hybrid,hybrid_epsilon,hybrid_eta,hybrid_epsilon_eta,UCB_b1,UCB_b1_epsilon,UCB_b1_eta,UCB_b1_epsilon_eta,ID
539,398.0287447091019,395.7666410242407,376.01044162068735,363.4714753063974,355.24565257104894,352.25565724824895,355.6648349479251,344.2033268193559,369.39805517249266,361.56799449629307,383.16749074593486,358.40754069736,387.42587200253024,399.3927200396307,391.23827170114737,403.08950764691775,659
541,716.3704164023385,728.2867529942089,720.4585078641684,730.1269341094156,733.8850043676484,745.8575830996177,740.3954432172326,747.9457626092226,736.1025207546696,746.8334100536633,745.3474763848977,757.3606700389363,735.368315195204,734.953191495114,742.2678620930893,737.796875654665,661
542,544.9153087394286,534.2360806662479,552.6866774995709,538.1600607940065,543.7235818952439,546.2652602496145,546.6093511165861,536.0166396806221,550.0787282329411,562.0576174487492,556.0386198518872,553.1202141013256,537.5928884191001,549.5758196893817,539.970610334366,551.9268686941986,662
543,581.4372701346564,567.872936135044,593.416588058228,578.9380982955624,574.107753989122,582.7600886701955,585.1409402661992,592.6275826127186,586.0523292991521,588.6308144807476,597.7699833853493,605.4973386467382,573.877829602232,585.860758939049,583.4677488766282,595.4506764703517,663
544,626.269880094416,610.0372038063206,561.2774510758245,552.8935077288662,588.864562908883,597.9622463215785,565.7257210325278,573.8571438059374,601.3340469057481,614.3253541648342,568.3273770789478,582.41027314692,589.7970350423411,587.4934337196105,569.3085225082165,566.0394004676465,664
545,597.9230547150571,551.3583336578376,560.5542602811122,554.7546026792199,551.0062315782023,550.1890763082175,560.6278229980395,559.4353326444942,560.4313615190193,571.8925504310408,565.9243930056157,577.2343190303945,550.3976556553955,542.471055232172,559.5834633688531,552.2213595939531,665
548,626.1665745768395,583.8367192825657,638.1477472220648,592.6602792013597,608.6197592995659,597.0935189740004,608.5234921015966,596.3931423663562,602.1004370166133,607.0054418801557,611.6973805290359,613.2879333832326,597.1520244612664,606.2013620117774,597.5256979673907,605.1013696722465,668
549,619.2643627332236,586.9556881775092,533.385174526123,501.4411088590221,545.8023734236572,553.5493569812171,528.4179161531596,514.0825376660223,552.336401528333,557.6551593114082,523.3588929114503,524.4758808123144,551.7072256300704,556.3729603907849,535.8686547606733,534.2146523676456,669
550,277.7096318075492,232.66566296719893,289.6925607078266,244.6485916737957,419.5133100752144,424.22527304823745,431.4269959862927,436.2082028315908,251.0033051723773,213.69512869727444,247.7629549280168,245.71786853258635,411.27850974506043,422.88993598130946,423.2614389192862,434.87286478613976,670
552,465.04276057036594,451.80706743628065,452.83221515099376,445.3067268447742,465.4143325272896,464.3583648159978,463.84143647870746,459.72213049663094,468.19651281167336,479.33410713026177,463.6669482442889,474.69969671635926,458.8419490795915,464.0468198682998,457.64888397626356,461.1144610956021,673
553,844.8235879794854,862.4195736059604,854.1698755849335,861.2166490101303,901.4904456907681,868.0749373234673,913.473374712985,880.0578670920374,867.316396480797,879.2622829906371,878.9177668131376,896.8351386887742,1072.4438123773232,867.6034948863422,1084.4267435156828,879.5864243345475,674
554,384.0396858186423,393.81983531801126,372.7378702961548,381.9131638334256,356.9000013497849,348.6341642649571,361.2007225818303,344.1074971687465,362.7837399066422,360.59571512464294,356.768018469947,355.100374324813,429.6233160773989,441.60624959650625,433.6125584670781,445.59550338057,675
555,583.9112436464173,505.24850890115005,568.1467915864619,480.8332190761701,527.0699803425512,498.469826138274,519.7459470211945,492.70225267279733,526.7277849469242,535.2058325809776,503.8460508314958,502.56370338467383,535.7122169590093,515.2246281227253,532.1968249513512,505.8935060257649,676
556,501.53052182718113,484.96780052595443,439.0983265343758,408.8701722646257,485.46485302943466,487.7427124335162,432.9347381772895,422.038118177037,478.5139390853195,472.7699481110309,427.9384659853422,427.0159634138133,504.094929661471,515.9294294488752,460.6402083278511,472.351185089139,677
558,372.1748532920838,346.428485221495,356.3001843902385,331.7351615064462,325.14043084556374,327.88521324339166,330.6997384575237,330.8029174965147,340.6480919401941,341.5589216254572,349.35506483360365,349.69347860754453,337.4920704732945,349.4750004856669,344.647994136797,356.62818684400514,681
559,724.794254710082,627.7923027596161,654.0728536242495,624.9338813212133,639.0558604628737,642.3879942175533,642.646360189337,638.8984689181317,642.579794521649,648.2303783390872,640.5114479965537,652.8884304325976,654.9003595744077,630.9306450394629,660.3553255361281,629.3280963458259,682
560,570.5273938385791,545.6814231698696,543.1154407836875,513.1542537594769,538.6868963936387,522.0450721784604,534.8462783392473,497.1101817545342,551.4775965264206,563.4605363941682,531.4968691136486,515.3752397223943,536.1746484785175,531.9301119875792,532.9924149985717,525.9838452802728,683
562,667.3910097822669,656.7503220844526,645.7244662596804,614.7156521502111,689.4999655406704,694.175264068211,657.7844414434652,659.6806438663339,661.2647710781237,656.6492398690247,632.0069723981851,644.5981177705276,680.1783406628872,685.2893432716949,647.1606304932743,652.6922285785157,685
564,472.9402798112441,451.10602975377776,455.24037186382895,429.23606267818514,466.59089318056635,477.76694287192254,448.56713590028204,456.1907882358463,462.6115191881232,464.77792808011344,447.6946159124349,454.0883440126094,462.9627672981638,474.94569753885617,447.5830535091324,459.5660090430228,687
566,437.12925335289145,448.78583055289135,447.19528573177524,458.5904142905933,434.9845866256733,446.5002458042286,439.23940185672456,448.3325957908328,446.36137361996873,454.7872116570192,450.0242863995959,463.9610733455028,477.6169812330351,489.59991141820035,479.3307387525858,491.313663850654,689
567,757.40998684353,701.3649613669268,713.9815884296078,672.644359960459,706.5981940128473,701.0245287501749,699.3482000751626,681.4322491921611,719.362248662918,710.4106554882745,693.9138362232126,698.4519269468493,710.0307300273058,696.9816897865761,705.6644153266167,682.4787437568905,690
568,309.43389265926317,315.95179719167385,280.3930772523618,285.64773921962814,300.7387102489663,311.8020731568431,283.5605604592191,291.06481817754246,327.9513700485413,315.58597566023724,300.0540956757832,306.3545138412975,306.028434403531,318.0113691231734,295.9945156896781,307.9774394707884,691
570,556.3351543209205,534.0307725390018,400.42611209871404,359.2426261362564,405.22960498635246,407.16552344022006,360.1695131052837,345.14890604612475,389.6611687275122,383.49163618466014,373.9863772310554,355.6371361977006,431.13112732921513,443.1137866875816,396.4428857532504,405.9352246730957,693
572,462.6161655949243,462.80653347418934,432.99203673785894,416.1459203520795,445.622821952998,452.8169831523057,409.858062339876,407.03453971110656,459.61505465937705,465.3077501698001,427.68806966248883,422.690857168565,483.39443914646733,495.3773726969569,451.6319335168271,463.6148600000479,695
574,524.6939277808681,484.41063648516615,435.78039944534237,384.2293140016761,367.1353672044094,348.4763458512692,366.8881380236247,330.2726027363335,368.1696372723449,354.96332552065115,378.222892446753,345.32219101762587,432.01913237938294,440.38182239445564,430.97112578959593,435.578990159295,698
576,437.3034109984076,433.3557415322868,411.54378852009035,404.7380503803997,410.98976009325946,417.95133370048615,398.67764794652123,401.8613251258776,423.046533742405,427.2424338694922,417.02304956305824,414.65474449087014,456.5802897036309,468.56322326028214,442.9037833115428,454.8867124857755,700
578,675.9563245022962,646.9688186169325,668.5221765905223,633.9276202302088,657.4891246084255,660.5920716628592,654.2946639388715,646.9558621615612,659.4399376339103,668.5388411531392,651.6419608982847,659.9771182171174,646.6575937343858,654.1491516170537,643.7534685573547,647.3937453888342,702
579,703.2226438119782,643.8210093817058,669.2890152695323,648.6061071177027,657.4538047157996,651.5987662241433,664.2489785187632,651.3292886921508,660.1516486344235,671.933226086853,665.969736949717,674.604428932703,659.8334643319768,647.7141094914979,666.2311699812092,653.1237583133745,703
581,537.1774586050055,541.6233380836296,520.4621827183565,510.75361241743195,547.8641774621444,548.2209531371259,531.8918810992622,519.6260552037177,535.638183862818,542.1223395551154,519.6346738960893,521.7277203105846,548.4149692516291,560.2080286828741,535.0068579683682,546.1235555084488,706
582,740.96612886562,726.1141146482794,752.9490583305783,738.0970434355702,736.7938583913508,742.0552726101265,746.180736442704,753.3127190062556,741.6193999675132,752.5387414957482,753.4427721746675,766.0836033250544,758.0507735433308,731.2116874504987,767.3122792278501,741.6263306450331,707
583,450.1092259390546,462.09215752167785,437.2478206210923,448.9910020714005,471.234875681248,482.04221241940087,450.12184669054074,461.35390566556214,471.04752755035776,482.592928072386,459.6994100902404,469.7162154454648,507.92381360156406,519.90674743972,484.87966543426217,496.8625946084038,708
584,732.0077122803547,599.039274485185,570.9741335517294,555.8182857247257,608.8978670085042,615.8026868375848,586.6761625274236,585.414109483411,609.0302124973191,610.4179207109846,573.6219112758403,585.7756138493371,617.9448726002296,604.1537737851706,589.1726334363073,575.8298089921052,709
585,629.377016390301,586.3825284730068,543.2660802884137,499.36782787869714,501.6257893494022,502.67875654394567,497.80370641683766,494.3749484942825,513.477744607719,513.6681820478118,516.8792128415939,513.3288634026169,500.1131196145841,508.2583554811755,497.2311670890617,503.6634071313614,710
586,368.7538780725213,348.28218321077424,346.07918499677845,326.3105621571626,350.2970050819295,321.9972069398502,344.1697000039671,295.63801159210595,366.9868993501253,346.54552483420184,345.1788996271729,313.00726889315183,369.9230296666563,381.6923244457848,364.16323108650903,375.3976575340646,711
587,705.1340833602309,533.2022305784902,633.3367039494608,512.7114107740509,542.7873297778408,544.8448397839595,538.7585903233958,526.5745044403095,536.8489377887598,547.9368797404024,528.5303305387282,540.9582617125717,569.7889435461582,533.2892556553523,566.2730636811239,521.5476119394025,712
588,353.04686543386117,328.2897057610333,364.9363184516433,339.7500298853858,352.6196478424641,332.5659744882861,356.3859112092815,340.78611558230347,346.9309612342095,344.0811983803514,358.48652633044725,358.5604654391076,365.5267286244951,377.11123617121524,376.95555074003124,388.54005767927015,713
589,656.5099318482615,613.4836118579683,664.7891205158924,621.2215384889159,621.3077482312087,625.7926361990369,630.6790525469072,634.203894820578,631.5027848378602,621.445592814845,639.6818872484267,640.0690121477865,611.8122202789218,623.7599241670773,621.2335523321979,633.1878496806959,715
590,542.4880199818446,507.5565339597999,453.8013796118536,412.2593605980976,467.6347444190124,465.53960134661065,434.11798698717064,405.9938032320297,467.0323125452863,460.57555459967665,431.8249059493858,416.45362893005813,476.24931389961876,488.12262988102395,445.12712047090264,456.0420797339687,716
591,490.1886603386584,480.4983965145554,498.95023969519923,487.3971425596776,478.48770579517634,485.38445447856884,482.0817082226858,488.19223368588257,487.70363807139324,495.03021816997864,497.40562622418577,511.7587005021485,473.93680358976854,485.1441038413896,477.5741708320944,488.8702796840202,717
592,591.3861687630686,597.3928523411122,531.1843010342288,526.0698886742986,607.8930223984797,617.5178151505077,558.0225144343448,563.9023775674314,602.4594735373755,606.751862719978,545.1637716787368,553.499143768489,598.923886909527,610.7809127571969,552.0554262481619,563.976083770121,718
593,516.726684607682,488.4442998802714,528.2491865282633,496.55608306864116,484.97714095498753,470.3160554749177,494.24043166088194,475.32159179746264,501.35582565456684,485.6866489625601,510.70772752329754,490.6766772968688,513.2613524458699,525.2442845382792,520.3314220492803,532.3143533660813,719
595,551.7099914579522,512.5349491686233,544.395330592684,497.34242904502287,527.5348751894076,500.6373459184949,529.9707793271753,482.1047039512019,532.8518234290248,514.1828376471086,519.2190663830542,499.7478998083571,520.0194120288145,525.5935389617078,521.8904643894912,522.7373824464171,721
596,585.4275833579189,560.9881282593681,572.6012948102458,539.6338763221177,571.7400111266228,565.5874441557547,561.0237611774588,545.0730076316651,579.6085216181291,590.9454510451092,560.1944251784267,558.1083474928723,564.4501342603421,574.1006087009649,553.63483715508,560.8758463589159,723
597,618.3482914199891,581.2746683513556,572.7160640687965,547.2201698345137,576.0663261392228,580.7011426213988,558.984413017248,550.3617377394032,589.2995744687825,590.9194199673873,566.3020159955056,568.4630881280611,565.0952218632568,576.0954303441265,548.32193262476,556.0279271448613,724
598,527.0790999741275,520.8779577363009,503.9817841459919,486.36783152167925,537.6737689706954,528.1753000857949,507.533237318421,487.3188559577576,539.6956976935276,542.2013280766067,505.5059310729351,502.2630879612463,546.4984600386877,557.8765956776791,514.785210529971,525.4719586018115,726
599,579.387685852198,498.49368900223146,567.1474276381587,484.81643903477453,510.8447004652086,511.8835822067173,509.46915217522803,503.37658721232117,512.7137722381077,507.33552215929797,503.57896842531744,511.1449890172649,501.1477470065939,507.94769894268154,500.37812951284184,502.8954316362203,727
600,545.5933427114467,525.3167188044256,523.4951814693445,487.8591722290827,518.9773650674782,516.6488360114054,502.2017482606084,486.2925609478532,534.3711591982442,529.0088595040486,506.28893605819525,503.8124592699282,513.1399119850056,524.4228157849983,499.2998259894118,508.6391089973919,728
601,498.58066238823056,491.95257003594605,510.54878857568195,502.54262179657485,493.0695863752546,482.05631998431477,502.9311669966341,489.3387634710264,510.410765772091,495.9932814669128,517.1208556594656,509.58152848279195,504.6488986358089,516.6318280136736,514.2129408329231,526.1958790991105,729
602,343.116001777823,315.81646330283996,343.4411582026335,303.2067632831369,347.5441309534967,348.05745515568873,332.247424094683,322.5255234279224,337.2446422499683,329.63790577952926,319.9430556071858,331.4966902571851,341.83387332492464,349.7950037006935,329.3762480662364,334.32711477167936,730
603,488.8152178885752,487.39451275443173,435.69875997191974,424.9223938144822,429.37437734361356,435.895442804303,423.11533261929543,425.0643762027828,437.1004875931802,441.9483653730886,442.29703277110724,439.94725727119345,448.5709653886471,460.55389710105766,438.5308376251405,450.20264666529,731
604,684.4629054672224,509.5609173510827,510.41806246886955,482.18488847403245,544.2578887943905,520.6216809115888,526.745567808664,493.93276112224754,528.1183569184977,537.9978645107685,502.77037294139114,506.11723331041463,556.4157195567385,527.4075355349365,539.4180043150669,505.45141683729804,732
605,804.1761816894688,665.562341420413,703.662438350981,672.9223417634336,700.3879695759856,689.760604022045,709.0930023352958,689.5735695852103,687.4894521721517,690.9514146978635,695.175197854048,702.3102085193473,766.7139333849263,682.7509635446911,777.7727147450865,684.823946060026,733
606,525.054712491807,455.69709182314983,471.7985386958198,449.970823347649,498.4342327651895,504.3003532364751,475.1630092026405,472.4498855031265,468.0104238570648,474.8103481533477,465.4855173831472,478.6185779370147,498.5364351377567,492.69130413465876,477.6844342289083,464.7571001645629,734
607,452.4687526793652,435.16661725707235,460.83441815867553,433.48398758351794,432.08142490571976,410.0957348672355,440.31183713224556,414.62334757852244,452.37874629543387,465.1239401820866,447.317005939452,430.70811401801234,465.4746221256349,475.8657136668872,472.89158981364096,481.68465157693527,735
608,467.96180621558375,453.9057404009713,430.4367377284726,405.3328716499101,451.451795567803,459.50276166274244,419.3221989780056,424.3786905112747,454.48325817534345,461.16504984557514,423.7132575764503,428.8732808079872,448.1162641273203,460.0843407689804,420.77546656437653,432.65183495176626,736
609,612.0705795227767,596.9421474057127,572.3640310090017,564.7823291831476,585.2909178336259,591.7669456837674,574.4706710391009,574.8776566842511,599.4522246674676,605.4177439532194,580.7757551324867,587.887538616938,585.6072687323003,589.37215905395,576.5569413622344,576.7043779838222,737
611,725.6305372727277,549.2378111552747,506.237083188582,493.0334710435219,558.4903919984181,565.3355651897251,522.2223484527676,524.3831255630234,551.8598863252995,557.1431443689729,511.57481193772446,522.2317274557815,554.4980796800091,555.1601596528113,515.5727522530877,517.5623681101464,739
612,577.5200544633541,526.2310189184891,544.5069502563487,519.5277231390869,528.5747654689632,517.4808841085755,537.8555686544003,518.0595231541698,542.1236425605298,530.71610161141,540.0088718169047,536.1754358853904,522.4005410286538,518.7926445115719,531.7554022430439,526.3908054053132,741
613,765.5444191909553,762.3033264697792,774.7625751133603,767.3525858351044,786.1384401829617,793.9482870678811,784.9693456782245,789.8877075904181,779.8740621772299,786.2280640383316,785.2135576087161,793.2837003879268,843.0657214600833,782.782204879341,842.7706234561438,779.1103514815755,742
614,724.5274515222035,637.0897542921177,633.8934532082768,602.0969423011097,650.2765508972441,646.9142436753646,643.5442400181782,616.8089715235545,655.2096731954189,653.2071727419972,627.0802205238343,629.2734185832943,676.3374425485476,637.4956000477064,672.8309699029211,620.3865981606731,743
615,645.614318569865,614.8761112986241,628.7898715445316,591.7429235213115,612.5321151887584,612.1130603215494,606.8186967981549,584.019056026952,631.1367811992451,624.7592030693359,612.9920464109582,601.7229630588131,605.2472785421031,616.3592621847374,599.826404264949,608.9827484209078,744
616,689.9125641328055,613.183593211587,642.5398441298798,577.3454855167073,640.0782971240416,623.2732108451945,615.9864991709164,591.0800474828677,634.7459457299625,642.0938079884561,601.0048441220317,602.2153092910349,630.844854459798,635.4565607445838,608.6232969110191,608.7040514562867,745
617,605.7641453666605,599.3730935961457,587.1067961180585,567.9434500033182,612.4045774055485,615.3439570036044,590.3923950728215,583.2541017163159,616.5739918040143,625.6733730038577,588.1916464858492,592.3361754897271,603.5837959640228,615.0134142819662,581.2054174179303,592.1117625487003,746
618,720.0616054599178,712.0969956770463,724.5984672704881,713.5701426176589,724.0746132772479,727.5075410428163,729.8468292218812,721.3477009638109,728.9545349770434,740.4797469209375,733.636351238022,739.0669633932997,735.4655032647695,720.0998599465089,744.6339118540294,720.0236335379923,747
619,592.079104711068,580.4697865901937,548.2160069385883,534.8787684545946,571.4022958419802,580.4709150265747,547.1478662035928,551.2106500229911,586.0383488098979,594.0051089917412,553.3486933612209,564.6593004854681,561.7917239408289,572.9324849259453,539.4944433957249,548.8615546573767,748
620,682.2456913664112,688.8579062800231,693.0954140162687,700.1093527865244,751.9336263262,763.8920977136856,750.7968747970505,762.7698808566072,706.3500199158893,718.510394546387,717.2162046162226,728.9671507425719,793.8682490928489,761.5750522562413,783.3277949596725,755.9257640617723,749
621,565.5670622215971,463.65654373504526,496.58594121266384,440.6531217241819,486.2804540350464,460.7144623601796,482.1677057373583,427.1385075793201,484.35129989652944,457.84856530861816,463.8740196183972,446.47198528550217,491.2137064217981,475.2549248133307,489.1252867604632,465.90111524797214,750
622,607.1273632897752,588.0525745627072,523.0230190533694,484.894646490806,546.0946691900555,553.428585489002,497.8243216925406,490.7217491251569,555.4543054425178,558.4582132408219,503.6747228678563,501.4381204284513,549.6411979779045,560.0963397972358,512.2545293411631,519.2588437994586,751
623,692.9301652331267,636.4019119737185,602.6270937164442,576.9151112626352,603.1360222932781,604.6558533478711,594.5925390368773,579.8382832741714,612.7668413291381,612.2652224557135,595.053613424162,597.458748407121,595.9446757488167,600.9567793314208,587.5045938103664,587.7842815019862,752
624,511.96016406549427,518.6225475406486,433.5154451802505,414.57276192539894,517.6159420410887,522.4672209569072,450.0072320130363,444.9027197535912,528.0843583432462,532.3939052625843,431.1894823972348,429.5745291270437,520.5006201413006,532.4821182863051,468.0834575111056,479.8307014640408,753
625,528.8433241357601,495.55537184939084,508.65569846303094,467.97554063957796,498.6973882725176,495.66628795150746,482.251220028378,471.5370741270493,510.54282388892875,505.0903156554594,486.7881456761261,485.63061327606795,493.2208391938366,505.17231415290735,475.732096683732,486.55560112421824,754
626,535.9865101187848,532.1202236984702,537.8038564181178,520.7287071804327,521.5175551856676,533.3919512540878,525.7373075817766,533.329898161207,532.3836994569622,543.338491399504,531.8508193878799,542.327457541965,539.9548706262602,551.9378006347295,540.2996565228285,552.2825705498368,755
628,477.21683962038037,462.5611336158391,426.64613790661645,417.8954648772353,451.49694702988575,463.46259316687303,422.11201967580377,433.19285969202303,455.47696968674416,467.0278049671481,435.4306840770436,446.7112412521173,444.99357699181917,456.9765102898995,423.2174958821048,435.20042742288723,757
629,629.2037677561335,524.3400700347936,568.0395083788104,517.7912077134524,542.8783104803236,534.3087406998735,539.8894430607077,528.0354666200512,542.5720835148704,540.0448179827057,537.1700185683555,543.8301714731821,531.6277076826536,537.3804623571975,529.4359636558146,531.5002719583828,758
630,639.6973237648577,582.8639729206889,632.1292444297411,591.0115804573564,596.8351854467014,595.9501601490076,605.6265107862155,603.9689753732491,603.0835531608552,608.3462167858543,611.5507962600055,618.7357704835615,589.7764224694979,594.3530068530368,599.6671641938957,602.4449631692765,760
632,471.5904419626095,466.65514197361904,476.80467167419044,466.18079479758967,457.0532074030995,452.9371294078194,459.2933265371073,442.9208208734883,485.11201822596155,496.6124649144747,477.0153348872227,457.73633082716805,480.0367119064863,492.01964267014125,485.4835498274497,497.46649031806544,763
633,418.3675291694711,430.2870742917787,410.78194516632556,420.37405797893354,415.1102422995438,426.7859036654995,411.26678425573306,421.6443609033946,441.65429408724145,460.2443954345911,427.86397205426937,436.9924107497275,452.27146242495866,464.2543965915233,451.93785845252984,463.9207994648391,764
636,566.1773816405075,518.2914236552501,578.1565476856787,525.3401244664013,562.9545107275983,557.0071107915863,562.4841930953235,544.7304485765125,538.6393909866428,530.1075425137572,546.8963035333563,539.9322549911169,554.8442471045523,563.4083651577694,554.3988577360054,562.4284133033013,767
637,565.1885503973241,526.2998063516882,519.9208874638057,515.75766594419,521.4464250808462,521.969989524298,520.435021255824,521.1487049905404,535.1875200162292,534.6174279641555,531.3888737742634,533.4985202671187,520.7009896987706,524.8155582151393,521.1135772697227,522.4508145439194,768
638,473.1909842539508,449.30264092815105,422.1901694183931,386.1940963903062,419.0447208628107,425.4440757047063,397.8075502550955,393.2838841286776,423.5172134103633,425.5831171856637,404.1574243344904,407.1721804001492,432.70165117069604,443.93136080907374,411.7574209857613,421.0657231319334,769
639,645.4990588824093,618.7697795437355,647.8612320419895,621.6594637672315,631.8770494125987,606.9447698226833,643.6637962107396,603.42606236901,635.7094625076257,639.5634571954845,642.4685013972619,624.3896278595438,622.6200980786311,626.6624642031383,634.4753688324972,637.6332481599959,770
642,662.8849563411396,671.5771614200704,668.8910421553236,674.0989597610651,685.547659736447,694.0655284519177,688.9110837082001,685.0352021206005,679.8931107982147,689.4728797897994,691.5179758305585,698.4012780077317,678.281756882975,684.0622994544643,681.6859888512903,684.0942596367535,773
643,709.4248782377184,558.1307701995438,590.2073424571895,512.3823949832534,580.9054174154229,551.1065521462731,570.5964831289922,517.1208236544036,577.4382865139304,587.1424000590947,535.0991572766695,533.4144583560188,573.7146372109482,562.5867310951495,566.0358943909607,542.113388635203,777
644,837.2717185611069,842.9338642350922,848.9811722180576,855.2294673130295,850.8552679503717,848.0926748452858,861.4046198131799,857.4613830330295,855.251290718474,865.9157557224348,865.4877736890048,876.445170322429,965.3268981478659,837.5447108757548,976.7419512105804,847.1831845935483,778
645,610.0976869893248,580.8993574098242,565.6796406229181,537.8998363712108,598.470440440102,608.4847519961093,570.0443742599332,567.9932365903915,593.3378903650256,601.5593415058864,560.8990660586622,565.8432651057318,596.9993322596883,599.4895259619946,573.978599928199,571.7798554259653,779
647,551.4157584641689,535.8226601866629,498.3560994188009,479.0311068929236,522.4355980389932,527.0751755435119,492.2725833490233,479.9106510312373,533.4602804195379,535.6849795067191,497.88999450742233,496.29458309986063,517.503846553823,529.486775976977,489.31266727800346,501.2902821874693,781
648,542.8856220343506,508.4958033571358,517.0524607225788,480.5014205226404,516.9367054189639,506.45867475021356,510.52436118462,495.7507068187691,515.3682068689635,527.0796807568939,493.4408649351704,507.29557307104767,521.6430577460033,531.3584386023919,514.2609943418207,521.0423091396542,782
649,708.0964813222924,687.4509499788782,681.0565394928796,676.7611003377466,694.8121744327357,704.4356809073108,689.1710082287318,692.1184822145162,692.4690485513727,699.4406185604456,687.1744554023738,706.7184187105868,689.6277459311713,696.1445252635848,686.7845762205479,688.1170081143499,783
650,433.7137066803961,378.4659736635611,430.463543511744,365.0673467227195,405.14733250330903,376.23973714047514,396.8960652041734,354.9971110071116,397.10486318280664,364.45788884364623,384.5226503313707,371.64986608604397,396.8434764810352,404.3906443714617,388.13881052951905,392.42949614573445,784
651,625.9875003294702,586.2017838748676,551.5887333820368,508.2552382778628,568.6866745978133,574.0145381462572,539.9460111228203,526.8893727144823,581.861523310622,583.8233757105909,527.4127884013376,534.1183003631475,557.9463425363202,565.4564037638705,528.4352948179759,531.7607449972295,785
652,509.47697654186607,505.8840277136138,460.90581423208266,448.90423722176274,468.80239506636235,463.6086270902817,441.3042956799459,424.33904625174614,485.1172754522893,464.020833006654,455.9167093661174,441.0827455693994,498.86095320956775,510.8438840043899,474.46591012467616,486.44884081902745,788
653,672.5606006373324,623.5161450250904,660.6039105901672,603.377992953729,636.5138716984148,644.072710748294,615.1707441897532,623.3224597088328,634.4483780950903,642.5656659577396,619.2212031710397,632.9731088699509,625.1546039025973,634.9714242381689,603.24781458312,614.5876981008563,789
654,579.264132017866,506.58474675253535,570.1971255102678,501.3305315500592,532.0709504804313,509.3099763091664,531.8645584539943,499.99042436391017,524.034032241952,534.2092908285723,520.5943823497266,516.7000053037355,524.9885667909679,532.4362353888922,524.606518230348,530.8006205383849,790
656,644.7744412154253,585.1228069068985,621.0089734741479,570.0696600144344,602.2751664619948,596.966942441691,600.7546688843938,588.6813171264693,604.1952376384344,601.1031009546083,589.7239078326869,595.4879146966854,591.5492360039792,596.42286738106,590.7347674633108,591.3102287458178,792
