,ID,sigma_0_short,sigma_0_long,Q_0
482,592.0,1.5970176324858507,1.6264956645913404,6.796674789276649
483,593.0,0.3198153790915929,0.23516868206320346,6.150344231597729
484,594.0,0.9209719258204699,0.48084121386011336,6.970431496089067
487,598.0,2.3977724092934123,1.3231421755516495,7.770104924818105
488,599.0,0.48148875801909047,0.9720242146945326,4.692376997486675
489,602.0,0.7059678936099116,0.6608683746007248,5.68261829316798
492,605.0,0.3068302352033823,0.26684817674136513,6.264119882070769
493,606.0,3.5197655720880814,4.4865840164311495,9.99999976575921
494,607.0,0.45126129789064856,0.4993058204987983,6.623854034316022
495,610.0,0.1870582723987022,0.3350709787178629,5.057393534907877
496,611.0,0.9028842130957124,0.6882011742472843,5.943184394837778
497,612.0,5.999998593286209,1.1233597231669883,7.567266825589933
498,614.0,1.3452827316801095,1.0444323580194648,4.001787892984963
499,615.0,1.3096732548231882,0.2695428848167075,4.623474532373751
500,616.0,0.4505689909473191,0.5223020545295641,5.908058059557496
501,617.0,1.4485129050169814,1.2114041194402756,6.458624611421548
503,619.0,1.3962523580583288,0.6153398618132067,6.903962089610482
504,620.0,2.0281815123372984,1.2611014726386238,6.817896407507278
505,621.0,0.4925219380485498,0.7356653898208149,6.361567851997576
506,622.0,0.2180066838317805,0.22826766697954468,6.1636107703713945
507,623.0,1.2831299147067636,1.010128416731368,5.7325335125433154
508,624.0,0.7409512854546125,0.5557384589527287,5.559043322511788
509,625.0,0.6444181897985993,0.5302956860251083,5.702670698700719
510,626.0,1.1217709473292041,1.5436354538287123,6.349137044250716
512,629.0,1.3929849987412477,0.3170663889397104,6.996265080985656
513,630.0,0.28929231112904996,0.26118807371244196,5.659011432110779
514,631.0,2.6283494620886736,1.1761012259400925,8.091083451959461
515,632.0,0.29860137558215494,0.32251519436418885,6.279011816528546
516,633.0,0.8217896555323578,0.7991626892449196,4.578436823486226
517,634.0,0.16009274450067568,0.13671040196406195,5.137354591937398
518,635.0,0.4844225183249614,0.7113854088818655,6.2553021652390175
519,636.0,2.365329422204059,3.5097823759620925,8.901438399419078
520,637.0,1.2216083203184536,0.7499264693975837,8.089660932726314
521,638.0,0.7436658844660204,1.2157435283882398,5.4264622276397
522,639.0,0.09227937778279853,0.07179069005255108,3.563851364341761
523,640.0,0.25787587872166184,0.3517810681298155,4.6993527085167575
524,641.0,1.8156172119968896,2.6637537456327856,6.360258456447176
526,643.0,1.7418888427644297,0.9624689055898388,6.829571516391256
527,644.0,0.18077060733557,0.16337124430679617,4.854285905613508
528,645.0,0.6840068852011587,0.29868207042484757,4.727419358537766
529,647.0,1.1280764883231449,1.0697719772630583,6.9965051658715725
530,648.0,0.6151734889705641,0.5309298088766216,6.425888822184449
531,649.0,1.7178987169210236,1.9606912793733222,7.989569161300083
532,651.0,0.9567714768277304,5.999999960929262,4.584684617710704
534,654.0,3.238655384400483,1.330193028675566,6.729204773088029
535,655.0,0.7562902166980343,0.47014199448730887,5.99406273332016
536,656.0,0.4902867079673812,0.1573122453221895,6.89207030194919
537,657.0,4.868930115460198,3.346648313190714,9.34371375439546
538,658.0,0.25924407095724084,0.21044933425871512,5.30600091902155
539,659.0,1.6481037885682617,1.1345245721377504,6.729306174261405
541,661.0,0.2579943159847824,0.22683259333570976,4.807542626012697
542,662.0,0.6154631082147622,0.48718643749049206,5.497491820140714
543,663.0,0.898619336229397,0.3314888770964525,4.9503095616778365
544,664.0,0.6634225762080456,0.2137813569498862,5.980675109640193
545,665.0,0.8626079494705945,0.26473674773469696,7.241257068667951
548,668.0,0.29495980096612384,0.2598610486987084,4.192362533193457
549,669.0,3.3996742121121524,0.3215637951559316,6.416876666247418
550,670.0,0.324287358665933,0.29843161892202363,1.5243186639500352
552,673.0,1.5595295419382535,0.42784179933786615,7.572753719921834
553,674.0,0.07619024037615832,0.036997479921701576,8.13493238027225
554,675.0,1.4350033932237327,1.5100292541207323,3.9525091154925525
555,676.0,3.1037799271300925,2.5036450701855513,7.745500311897707
556,677.0,0.6225922977510809,0.5975647834104193,5.19048479204429
558,681.0,1.0978496255581205,0.9955758942608591,7.513445325680524
559,682.0,0.1507210485550331,0.2588530241663757,6.901412845780617
560,683.0,0.7170574085614545,0.30786421797440594,6.5836326210988325
562,685.0,0.19461761400768232,0.23439623123748468,4.3853552043120905
564,687.0,2.9033085148156634,1.9499970659433876,7.692422536924744
566,689.0,1.1428629697834993,0.832810952571593,4.864844285058776
567,690.0,0.18804757786431564,0.19498932133770322,5.890241940075384
568,691.0,1.7317066074988412,1.6362755370295587,8.529938111584874
570,693.0,0.7463658832377845,5.999999992502498,4.698054244779477
572,695.0,1.0197232489584724,0.7668968574067607,4.927890203093582
574,698.0,1.1593272540664878,5.9999999849989205,4.9079622162911765
576,700.0,0.935649645720118,2.1894002823226897,3.759146367926958
578,702.0,0.30528733847937023,0.23799209608290023,5.337942563635399
579,703.0,0.2051324886546083,0.2444196994431956,6.622288077191582
581,706.0,0.5828018531255451,0.5473156411739581,5.586102147219302
582,707.0,0.1506298980736531,0.11673245885922283,3.8536924917884012
583,708.0,1.0729256833898204,1.003709806755057,4.786896673723207
584,709.0,5.842071952333463,2.9141640271301,7.964851671148478
585,710.0,0.719984419995449,0.2996254427556752,5.6136569602235715
586,711.0,1.0175210085264499,1.0443816794027287,7.345225692096049
587,712.0,3.582953647262016,3.5685975614528567,9.81949645182558
588,713.0,1.210870301431121,1.3625626591432254,1.674158089944105
589,715.0,0.7600700398122409,0.7832857618808254,5.244686981580349
590,716.0,1.9740440803844521,1.2737436908738928,6.610275984033394
591,717.0,2.242208091536115,1.0109023089092388,7.837619668302437
592,718.0,0.3399109346469781,0.4543924116085359,5.236587660225676
593,719.0,0.8897888930140082,1.0769539931842478,5.002854758338918
595,721.0,0.7123848000972131,0.4440383735505232,6.534712986609668
596,723.0,0.3712345686776014,1.0667029968443853,5.778380856054709
597,724.0,0.445398087721447,0.3601884717400254,6.138989537666104
598,726.0,0.8851526276770262,0.5953567312733589,5.427685107170541
599,727.0,2.4195630099601457,1.8401825697018963,7.9291119838292605
600,728.0,0.6199108901222604,0.5815205842904279,5.9085013959351365
601,729.0,0.7253826962618072,0.6857156244953048,5.480085333277947
602,730.0,3.7949858735617785,2.2005527774523572,9.881099328067917
603,731.0,2.7293059501461827,1.4560975959535656,6.545057884714612
604,732.0,0.2710460213318074,0.2282164504748244,6.701342257976266
605,733.0,0.11575740221370387,5.999999830293988,8.183389253453294
606,734.0,3.78980243758135,3.6783365120820575,9.999999988103914
607,735.0,1.2260404908170741,1.0160638359527965,6.329196808820028
608,736.0,1.9083896657781134,1.385523671856982,7.027531617875253
609,737.0,0.9556680216260498,0.25806382755154994,6.162757041606485
611,739.0,4.679767427751401,2.057636047188059,8.065703124703223
612,741.0,0.44384515863173984,0.29739379963434576,6.885568498429805
613,742.0,0.09873769753333538,0.08211365196430506,3.0902608813736525
614,743.0,0.21351791802520537,0.16681336744761058,6.861104079306557
615,744.0,0.6110922127291942,0.3356199694936703,5.316819822106753
616,745.0,0.6003960900456159,0.23164979676179331,5.5202814073843784
617,746.0,0.42173477085870736,0.6746319151650269,5.288813747216459
618,747.0,0.209495435774041,0.17458522454359318,5.44998046694741
619,748.0,0.8280757468364726,0.3697155975093224,5.532946498769049
620,749.0,0.12124308556964883,0.12693530898605007,2.962094013973016
621,750.0,0.7886400027828903,0.2019478730427569,7.371632781678552
622,751.0,1.364501261825722,0.368658690593332,5.9624382698640455
623,752.0,0.2862839697477843,0.3135297656773227,5.769896011740299
624,753.0,0.6740061136463246,0.5273525319959758,5.273713306433817
625,754.0,1.260945797615799,1.249681301320437,6.696625188729932
626,755.0,1.2902485658230487,0.9714208299170342,5.341452608569008
628,757.0,2.151920960257541,1.30693860954196,7.150457747515873
629,758.0,1.354988639929711,0.4988286775462827,6.869737608432095
630,760.0,0.21477884298969183,0.8248004087416132,6.254862614664224
632,763.0,1.1661534615595759,0.9856781825209707,5.883139599681682
633,764.0,1.1195521316835666,1.2872147300317338,5.597701598459419
636,767.0,0.5401589979597681,0.20148607519599518,3.6190788560708476
637,768.0,0.9595319662875299,0.31261122986905576,7.251153211789209
638,769.0,2.343758516173568,0.9411020924553251,7.016563564605895
639,770.0,0.4026781475218578,0.30205420564442226,5.667516416550696
642,773.0,0.3591165646365617,0.26422166198053143,4.958153350536825
643,777.0,0.20493387345703665,0.21374411476541366,6.809506177081404
644,778.0,0.07794470588048812,0.061185481119663945,3.6645042163916006
645,779.0,1.6287741132936062,0.23771416032660211,6.322651867202506
647,781.0,1.0305911482701369,0.6306962941768939,6.24841533631165
648,782.0,2.0043564129060725,0.3894390018303029,6.26485204654843
649,783.0,0.29732990464070735,0.2529666293588618,5.810883321158032
650,784.0,3.4286832492336647,1.8048042173987355,9.121363379240218
651,785.0,0.3153462096660858,0.33190482363087803,6.12346523382928
652,788.0,0.8267720637106877,0.6608188750889203,5.125424608707071
653,789.0,1.1616485614500103,0.2090763677122315,4.551995145283955
654,790.0,0.5753132814251325,0.397520821278392,5.982166184729989
656,792.0,0.3782080811033831,2.193767591766343,6.166296651979124
